,Country,Gender,Demographics Response,Question,Value
6418,Kyrgyz Republic,M,Primary,... if she burns the food,14.9
6419,Kyrgyz Republic,M,Secondary,... if she burns the food,5.9
6420,Kyrgyz Republic,M,Higher,... if she goes out without telling him,34.3
6421,Kyrgyz Republic,M,No education,... if she goes out without telling him,14.9
6422,Kyrgyz Republic,M,Primary,... if she goes out without telling him,14.9
6423,Kyrgyz Republic,M,Secondary,... if she goes out without telling him,36.8
6424,Kyrgyz Republic,M,Higher,... if she neglects the children,45.2
6425,Kyrgyz Republic,M,No education,... if she neglects the children,14.9
6426,Kyrgyz Republic,M,Primary,... if she neglects the children,14.9
6427,Kyrgyz Republic,M,Secondary,... if she neglects the children,44.6
6428,Kyrgyz Republic,M,Higher,... if she refuses to have sex with him,4.8
6429,Kyrgyz Republic,M,No education,... if she refuses to have sex with him,14.9
6430,Kyrgyz Republic,M,Primary,... if she refuses to have sex with him,14.9
6431,Kyrgyz Republic,M,Secondary,... if she refuses to have sex with him,6.2
6498,Lesotho,F,Higher,... for at least one specific reason,5.4
6499,Lesotho,F,No education,... for at least one specific reason,41.7
6500,Lesotho,F,Primary,... for at least one specific reason,44.7
6501,Lesotho,F,Secondary,... for at least one specific reason,29.4
6502,Lesotho,F,Higher,... if she argues with him,2.6
6503,Lesotho,F,No education,... if she argues with him,32.6
6504,Lesotho,F,Primary,... if she argues with him,34.4
6505,Lesotho,F,Secondary,... if she argues with him,20.8
6506,Lesotho,F,Higher,... if she burns the food,0.5
6507,Lesotho,F,No education,... if she burns the food,9.9
6508,Lesotho,F,Primary,... if she burns the food,10.0
6509,Lesotho,F,Secondary,... if she burns the food,4.5
6510,Lesotho,F,Higher,... if she goes out without telling him,1.3
6511,Lesotho,F,No education,... if she goes out without telling him,13.8
6512,Lesotho,F,Primary,... if she goes out without telling him,17.1
6513,Lesotho,F,Secondary,... if she goes out without telling him,7.5
6514,Lesotho,F,Higher,... if she neglects the children,2.3
6515,Lesotho,F,No education,... if she neglects the children,29.6
6516,Lesotho,F,Primary,... if she neglects the children,30.4
6517,Lesotho,F,Secondary,... if she neglects the children,18.9
6518,Lesotho,F,Higher,... if she refuses to have sex with him,0.5
6519,Lesotho,F,No education,... if she refuses to have sex with him,15.0
6520,Lesotho,F,Primary,... if she refuses to have sex with him,15.6
6521,Lesotho,F,Secondary,... if she refuses to have sex with him,6.2
6588,Lesotho,M,Higher,... for at least one specific reason,17.1
6589,Lesotho,M,No education,... for at least one specific reason,52.5
6590,Lesotho,M,Primary,... for at least one specific reason,47.4
6591,Lesotho,M,Secondary,... for at least one specific reason,32.7
6592,Lesotho,M,Higher,... if she argues with him,9.9
6593,Lesotho,M,No education,... if she argues with him,38.2
6594,Lesotho,M,Primary,... if she argues with him,32.8
6595,Lesotho,M,Secondary,... if she argues with him,18.6
6596,Lesotho,M,Higher,... if she burns the food,1.7
6597,Lesotho,M,No education,... if she burns the food,8.9
6598,Lesotho,M,Primary,... if she burns the food,8.2
6599,Lesotho,M,Secondary,... if she burns the food,4.7
6600,Lesotho,M,Higher,... if she goes out without telling him,4.6
6601,Lesotho,M,No education,... if she goes out without telling him,28.8
6602,Lesotho,M,Primary,... if she goes out without telling him,20.9
6603,Lesotho,M,Secondary,... if she goes out without telling him,9.2
6604,Lesotho,M,Higher,... if she neglects the children,10.4
6605,Lesotho,M,No education,... if she neglects the children,35.9
6606,Lesotho,M,Primary,... if she neglects the children,32.7
6607,Lesotho,M,Secondary,... if she neglects the children,19.8
6608,Lesotho,M,Higher,... if she refuses to have sex with him,2.1
6609,Lesotho,M,No education,... if she refuses to have sex with him,19.7
6610,Lesotho,M,Primary,... if she refuses to have sex with him,13.0
6611,Lesotho,M,Secondary,... if she refuses to have sex with him,4.2
6678,Liberia,F,Higher,... for at least one specific reason,18.5
6679,Liberia,F,No education,... for at least one specific reason,45.8
6680,Liberia,F,Primary,... for at least one specific reason,47.8
6681,Liberia,F,Secondary,... for at least one specific reason,37.0
6682,Liberia,F,Higher,... if she argues with him,14.4
6683,Liberia,F,No education,... if she argues with him,35.0
6684,Liberia,F,Primary,... if she argues with him,38.8
6685,Liberia,F,Secondary,... if she argues with him,28.1
6686,Liberia,F,Higher,... if she burns the food,0.1
6687,Liberia,F,No education,... if she burns the food,8.6
6688,Liberia,F,Primary,... if she burns the food,8.4
6689,Liberia,F,Secondary,... if she burns the food,6.2
6690,Liberia,F,Higher,... if she goes out without telling him,15.1
6691,Liberia,F,No education,... if she goes out without telling him,30.7
6692,Liberia,F,Primary,... if she goes out without telling him,31.5
6693,Liberia,F,Secondary,... if she goes out without telling him,24.9
6694,Liberia,F,Higher,... if she neglects the children,14.0
6695,Liberia,F,No education,... if she neglects the children,34.5
6696,Liberia,F,Primary,... if she neglects the children,37.1
6697,Liberia,F,Secondary,... if she neglects the children,27.6
6698,Liberia,F,Higher,... if she refuses to have sex with him,6.5
6699,Liberia,F,No education,... if she refuses to have sex with him,13.4
6700,Liberia,F,Primary,... if she refuses to have sex with him,11.6
6701,Liberia,F,Secondary,... if she refuses to have sex with him,7.5
6768,Liberia,M,Higher,... for at least one specific reason,11.1
6769,Liberia,M,No education,... for at least one specific reason,28.0
6770,Liberia,M,Primary,... for at least one specific reason,30.0
6771,Liberia,M,Secondary,... for at least one specific reason,22.3
6772,Liberia,M,Higher,... if she argues with him,8.8
6773,Liberia,M,No education,... if she argues with him,21.2
6774,Liberia,M,Primary,... if she argues with him,23.4
6775,Liberia,M,Secondary,... if she argues with him,15.9
6776,Liberia,M,Higher,... if she burns the food,0.0
6777,Liberia,M,No education,... if she burns the food,1.9
6778,Liberia,M,Primary,... if she burns the food,3.9
6779,Liberia,M,Secondary,... if she burns the food,2.5
6780,Liberia,M,Higher,... if she goes out without telling him,9.2
6781,Liberia,M,No education,... if she goes out without telling him,17.8
6782,Liberia,M,Primary,... if she goes out without telling him,16.2
6783,Liberia,M,Secondary,... if she goes out without telling him,12.6
6784,Liberia,M,Higher,... if she neglects the children,7.6
6785,Liberia,M,No education,... if she neglects the children,18.7
6786,Liberia,M,Primary,... if she neglects the children,18.1
6787,Liberia,M,Secondary,... if she neglects the children,12.7
6788,Liberia,M,Higher,... if she refuses to have sex with him,0.0
6789,Liberia,M,No education,... if she refuses to have sex with him,8.7
6790,Liberia,M,Primary,... if she refuses to have sex with him,5.3
6791,Liberia,M,Secondary,... if she refuses to have sex with him,2.9
6858,Madagascar,F,Higher,... for at least one specific reason,20.0
6859,Madagascar,F,No education,... for at least one specific reason,29.0
6860,Madagascar,F,Primary,... for at least one specific reason,32.4
6861,Madagascar,F,Secondary,... for at least one specific reason,35.3
6862,Madagascar,F,Higher,... if she argues with him,1.6
6863,Madagascar,F,No education,... if she argues with him,6.4
6864,Madagascar,F,Primary,... if she argues with him,6.6
6865,Madagascar,F,Secondary,... if she argues with him,5.1
6866,Madagascar,F,Higher,... if she burns the food,1.9
6867,Madagascar,F,No education,... if she burns the food,7.3
6868,Madagascar,F,Primary,... if she burns the food,7.8
6869,Madagascar,F,Secondary,... if she burns the food,6.8
6870,Madagascar,F,Higher,... if she goes out without telling him,8.1
6871,Madagascar,F,No education,... if she goes out without telling him,17.9
6872,Madagascar,F,Primary,... if she goes out without telling him,20.0
6873,Madagascar,F,Secondary,... if she goes out without telling him,19.7
6874,Madagascar,F,Higher,... if she neglects the children,16.6
6875,Madagascar,F,No education,... if she neglects the children,25.1
6876,Madagascar,F,Primary,... if she neglects the children,28.0
6877,Madagascar,F,Secondary,... if she neglects the children,31.5
6878,Madagascar,F,Higher,... if she refuses to have sex with him,2.1
6879,Madagascar,F,No education,... if she refuses to have sex with him,10.6
6880,Madagascar,F,Primary,... if she refuses to have sex with him,9.9
6881,Madagascar,F,Secondary,... if she refuses to have sex with him,7.7
6948,Madagascar,M,Higher,... for at least one specific reason,16.8
6949,Madagascar,M,No education,... for at least one specific reason,30.5
6950,Madagascar,M,Primary,... for at least one specific reason,30.8
6951,Madagascar,M,Secondary,... for at least one specific reason,30.0
6952,Madagascar,M,Higher,... if she argues with him,2.1
6953,Madagascar,M,No education,... if she argues with him,9.8
6954,Madagascar,M,Primary,... if she argues with him,9.7
6955,Madagascar,M,Secondary,... if she argues with him,7.9
6956,Madagascar,M,Higher,... if she burns the food,0.4
6957,Madagascar,M,No education,... if she burns the food,8.1
6958,Madagascar,M,Primary,... if she burns the food,6.8
6959,Madagascar,M,Secondary,... if she burns the food,5.4
6960,Madagascar,M,Higher,... if she goes out without telling him,7.9
6961,Madagascar,M,No education,... if she goes out without telling him,21.3
6962,Madagascar,M,Primary,... if she goes out without telling him,19.7
6963,Madagascar,M,Secondary,... if she goes out without telling him,17.6
6964,Madagascar,M,Higher,... if she neglects the children,13.4
6965,Madagascar,M,No education,... if she neglects the children,23.7
6966,Madagascar,M,Primary,... if she neglects the children,25.1
6967,Madagascar,M,Secondary,... if she neglects the children,24.1
6968,Madagascar,M,Higher,... if she refuses to have sex with him,1.1
6969,Madagascar,M,No education,... if she refuses to have sex with him,10.4
6970,Madagascar,M,Primary,... if she refuses to have sex with him,8.8
6971,Madagascar,M,Secondary,... if she refuses to have sex with him,6.6
7038,Malawi,F,Higher,... for at least one specific reason,4.0
7039,Malawi,F,No education,... for at least one specific reason,18.2
7040,Malawi,F,Primary,... for at least one specific reason,18.1
7041,Malawi,F,Secondary,... for at least one specific reason,12.2
7042,Malawi,F,Higher,... if she argues with him,0.9
7043,Malawi,F,No education,... if she argues with him,7.6
7044,Malawi,F,Primary,... if she argues with him,7.7
7045,Malawi,F,Secondary,... if she argues with him,4.4
7046,Malawi,F,Higher,... if she burns the food,0.8
7047,Malawi,F,No education,... if she burns the food,6.1
7048,Malawi,F,Primary,... if she burns the food,6.5
7049,Malawi,F,Secondary,... if she burns the food,3.3
7050,Malawi,F,Higher,... if she goes out without telling him,1.0
7051,Malawi,F,No education,... if she goes out without telling him,7.5
7052,Malawi,F,Primary,... if she goes out without telling him,7.6
7053,Malawi,F,Secondary,... if she goes out without telling him,5.3
7054,Malawi,F,Higher,... if she neglects the children,1.6
7055,Malawi,F,No education,... if she neglects the children,9.0
7056,Malawi,F,Primary,... if she neglects the children,9.9
7057,Malawi,F,Secondary,... if she neglects the children,6.5
7058,Malawi,F,Higher,... if she refuses to have sex with him,0.7
7059,Malawi,F,No education,... if she refuses to have sex with him,10.7
7060,Malawi,F,Primary,... if she refuses to have sex with him,9.5
7061,Malawi,F,Secondary,... if she refuses to have sex with him,4.9
7128,Malawi,M,Higher,... for at least one specific reason,4.5
7129,Malawi,M,No education,... for at least one specific reason,9.6
7130,Malawi,M,Primary,... for at least one specific reason,16.2
7131,Malawi,M,Secondary,... for at least one specific reason,8.9
7132,Malawi,M,Higher,... if she argues with him,2.1
7133,Malawi,M,No education,... if she argues with him,4.3
7134,Malawi,M,Primary,... if she argues with him,6.9
7135,Malawi,M,Secondary,... if she argues with him,3.0
7136,Malawi,M,Higher,... if she burns the food,0.7
7137,Malawi,M,No education,... if she burns the food,2.2
7138,Malawi,M,Primary,... if she burns the food,3.2
7139,Malawi,M,Secondary,... if she burns the food,0.9
7140,Malawi,M,Higher,... if she goes out without telling him,2.9
7141,Malawi,M,No education,... if she goes out without telling him,3.5
7142,Malawi,M,Primary,... if she goes out without telling him,6.5
7143,Malawi,M,Secondary,... if she goes out without telling him,2.2
7144,Malawi,M,Higher,... if she neglects the children,1.5
7145,Malawi,M,No education,... if she neglects the children,3.9
7146,Malawi,M,Primary,... if she neglects the children,8.0
7147,Malawi,M,Secondary,... if she neglects the children,4.7
7148,Malawi,M,Higher,... if she refuses to have sex with him,0.6
7149,Malawi,M,No education,... if she refuses to have sex with him,5.0
7150,Malawi,M,Primary,... if she refuses to have sex with him,6.4
7151,Malawi,M,Secondary,... if she refuses to have sex with him,2.6
7218,Maldives,F,Higher,... for at least one specific reason,18.1
7219,Maldives,F,No education,... for at least one specific reason,19.4
7220,Maldives,F,Primary,... for at least one specific reason,22.5
7221,Maldives,F,Secondary,... for at least one specific reason,23.5
7222,Maldives,F,Higher,... if she argues with him,14.9
7223,Maldives,F,No education,... if she argues with him,14.9
7224,Maldives,F,Primary,... if she argues with him,14.9
7225,Maldives,F,Secondary,... if she argues with him,14.9
7226,Maldives,F,Higher,... if she burns the food,14.9
7227,Maldives,F,No education,... if she burns the food,14.9
7228,Maldives,F,Primary,... if she burns the food,14.9
7229,Maldives,F,Secondary,... if she burns the food,14.9
7230,Maldives,F,Higher,... if she goes out without telling him,2.2
7231,Maldives,F,No education,... if she goes out without telling him,8.4
7232,Maldives,F,Primary,... if she goes out without telling him,7.6
7233,Maldives,F,Secondary,... if she goes out without telling him,4.0
7234,Maldives,F,Higher,... if she neglects the children,13.3
7235,Maldives,F,No education,... if she neglects the children,7.5
7236,Maldives,F,Primary,... if she neglects the children,14.9
7237,Maldives,F,Secondary,... if she neglects the children,18.1
7238,Maldives,F,Higher,... if she refuses to have sex with him,7.4
7239,Maldives,F,No education,... if she refuses to have sex with him,13.3
7240,Maldives,F,Primary,... if she refuses to have sex with him,12.7
7241,Maldives,F,Secondary,... if she refuses to have sex with him,9.9
7308,Maldives,M,Higher,... for at least one specific reason,9.6
7309,Maldives,M,No education,... for at least one specific reason,10.9
7310,Maldives,M,Primary,... for at least one specific reason,16.5
7311,Maldives,M,Secondary,... for at least one specific reason,21.2
7312,Maldives,M,Higher,... if she argues with him,14.9
7313,Maldives,M,No education,... if she argues with him,14.9
7314,Maldives,M,Primary,... if she argues with him,14.9
7315,Maldives,M,Secondary,... if she argues with him,14.9
7316,Maldives,M,Higher,... if she burns the food,14.9
7317,Maldives,M,No education,... if she burns the food,14.9
7318,Maldives,M,Primary,... if she burns the food,14.9
7319,Maldives,M,Secondary,... if she burns the food,14.9
7320,Maldives,M,Higher,... if she goes out without telling him,1.5
7321,Maldives,M,No education,... if she goes out without telling him,2.5
7322,Maldives,M,Primary,... if she goes out without telling him,3.2
7323,Maldives,M,Secondary,... if she goes out without telling him,2.7
7324,Maldives,M,Higher,... if she neglects the children,7.4
7325,Maldives,M,No education,... if she neglects the children,8.2
7326,Maldives,M,Primary,... if she neglects the children,12.7
7327,Maldives,M,Secondary,... if she neglects the children,17.0
7328,Maldives,M,Higher,... if she refuses to have sex with him,2.5
7329,Maldives,M,No education,... if she refuses to have sex with him,1.7
7330,Maldives,M,Primary,... if she refuses to have sex with him,5.1
7331,Maldives,M,Secondary,... if she refuses to have sex with him,5.6
7398,Mali,F,Higher,... for at least one specific reason,55.6
7399,Mali,F,No education,... for at least one specific reason,56.35000000000001
7400,Mali,F,Primary,... for at least one specific reason,56.35000000000001
7401,Mali,F,Secondary,... for at least one specific reason,56.35000000000001
7402,Mali,F,Higher,... if she argues with him,44.0
7403,Mali,F,No education,... if she argues with him,56.35000000000001
7404,Mali,F,Primary,... if she argues with him,56.35000000000001
7405,Mali,F,Secondary,... if she argues with him,56.35000000000001
7406,Mali,F,Higher,... if she burns the food,3.9
7407,Mali,F,No education,... if she burns the food,24.7
7408,Mali,F,Primary,... if she burns the food,25.3
7409,Mali,F,Secondary,... if she burns the food,15.8
7410,Mali,F,Higher,... if she goes out without telling him,28.6
7411,Mali,F,No education,... if she goes out without telling him,56.35000000000001
7412,Mali,F,Primary,... if she goes out without telling him,55.2
7413,Mali,F,Secondary,... if she goes out without telling him,41.9
7414,Mali,F,Higher,... if she neglects the children,28.2
7415,Mali,F,No education,... if she neglects the children,54.8
7416,Mali,F,Primary,... if she neglects the children,54.4
7417,Mali,F,Secondary,... if she neglects the children,42.0
7418,Mali,F,Higher,... if she refuses to have sex with him,34.9
7419,Mali,F,No education,... if she refuses to have sex with him,56.35000000000001
7420,Mali,F,Primary,... if she refuses to have sex with him,56.35000000000001
7421,Mali,F,Secondary,... if she refuses to have sex with him,51.0
7488,Mali,M,Higher,... for at least one specific reason,16.6
7489,Mali,M,No education,... for at least one specific reason,50.4
7490,Mali,M,Primary,... for at least one specific reason,51.4
7491,Mali,M,Secondary,... for at least one specific reason,44.8
7492,Mali,M,Higher,... if she argues with him,8.2
7493,Mali,M,No education,... if she argues with him,41.6
7494,Mali,M,Primary,... if she argues with him,44.1
7495,Mali,M,Secondary,... if she argues with him,35.9
7496,Mali,M,Higher,... if she burns the food,2.6
7497,Mali,M,No education,... if she burns the food,13.0
7498,Mali,M,Primary,... if she burns the food,10.7
7499,Mali,M,Secondary,... if she burns the food,10.5
7500,Mali,M,Higher,... if she goes out without telling him,5.6
7501,Mali,M,No education,... if she goes out without telling him,23.6
7502,Mali,M,Primary,... if she goes out without telling him,24.9
7503,Mali,M,Secondary,... if she goes out without telling him,21.1
7504,Mali,M,Higher,... if she neglects the children,8.5
7505,Mali,M,No education,... if she neglects the children,26.3
7506,Mali,M,Primary,... if she neglects the children,30.7
7507,Mali,M,Secondary,... if she neglects the children,23.8
7508,Mali,M,Higher,... if she refuses to have sex with him,3.1
7509,Mali,M,No education,... if she refuses to have sex with him,27.8
7510,Mali,M,Primary,... if she refuses to have sex with him,27.8
7511,Mali,M,Secondary,... if she refuses to have sex with him,18.7
7578,Moldova,F,Higher,... for at least one specific reason,7.0
7579,Moldova,F,No education,... for at least one specific reason,14.9
7580,Moldova,F,Primary,... for at least one specific reason,39.8
7581,Moldova,F,Secondary,... for at least one specific reason,24.3
7582,Moldova,F,Higher,... if she argues with him,1.0
7583,Moldova,F,No education,... if she argues with him,14.9
7584,Moldova,F,Primary,... if she argues with him,23.5
7585,Moldova,F,Secondary,... if she argues with him,6.0
7586,Moldova,F,Higher,... if she burns the food,1.3
7587,Moldova,F,No education,... if she burns the food,14.9
7588,Moldova,F,Primary,... if she burns the food,17.3
7589,Moldova,F,Secondary,... if she burns the food,4.9
7590,Moldova,F,Higher,... if she goes out without telling him,1.5
7591,Moldova,F,No education,... if she goes out without telling him,14.9
7592,Moldova,F,Primary,... if she goes out without telling him,18.9
7593,Moldova,F,Secondary,... if she goes out without telling him,8.7
7594,Moldova,F,Higher,... if she neglects the children,6.3
7595,Moldova,F,No education,... if she neglects the children,14.9
7596,Moldova,F,Primary,... if she neglects the children,31.6
7597,Moldova,F,Secondary,... if she neglects the children,20.9
7598,Moldova,F,Higher,... if she refuses to have sex with him,0.7
7599,Moldova,F,No education,... if she refuses to have sex with him,14.9
7600,Moldova,F,Primary,... if she refuses to have sex with him,18.5
7601,Moldova,F,Secondary,... if she refuses to have sex with him,3.5
7668,Moldova,M,Higher,... for at least one specific reason,9.6
7669,Moldova,M,No education,... for at least one specific reason,14.9
7670,Moldova,M,Primary,... for at least one specific reason,14.9
7671,Moldova,M,Secondary,... for at least one specific reason,25.3
7672,Moldova,M,Higher,... if she argues with him,2.4
7673,Moldova,M,No education,... if she argues with him,14.9
7674,Moldova,M,Primary,... if she argues with him,14.9
7675,Moldova,M,Secondary,... if she argues with him,8.6
7676,Moldova,M,Higher,... if she burns the food,1.1
7677,Moldova,M,No education,... if she burns the food,14.9
7678,Moldova,M,Primary,... if she burns the food,14.9
7679,Moldova,M,Secondary,... if she burns the food,2.9
7680,Moldova,M,Higher,... if she goes out without telling him,1.8
7681,Moldova,M,No education,... if she goes out without telling him,14.9
7682,Moldova,M,Primary,... if she goes out without telling him,14.9
7683,Moldova,M,Secondary,... if she goes out without telling him,11.6
7684,Moldova,M,Higher,... if she neglects the children,7.4
7685,Moldova,M,No education,... if she neglects the children,14.9
7686,Moldova,M,Primary,... if she neglects the children,14.9
7687,Moldova,M,Secondary,... if she neglects the children,20.7
7688,Moldova,M,Higher,... if she refuses to have sex with him,0.6
7689,Moldova,M,No education,... if she refuses to have sex with him,14.9
7690,Moldova,M,Primary,... if she refuses to have sex with him,14.9
7691,Moldova,M,Secondary,... if she refuses to have sex with him,4.0
7758,Morocco,F,Higher,... for at least one specific reason,20.8
7759,Morocco,F,No education,... for at least one specific reason,56.35000000000001
7760,Morocco,F,Primary,... for at least one specific reason,56.35000000000001
7761,Morocco,F,Secondary,... for at least one specific reason,42.0
7762,Morocco,F,Higher,... if she argues with him,9.8
7763,Morocco,F,No education,... if she argues with him,56.35000000000001
7764,Morocco,F,Primary,... if she argues with him,52.0
7765,Morocco,F,Secondary,... if she argues with him,27.7
7766,Morocco,F,Higher,... if she burns the food,1.1
7767,Morocco,F,No education,... if she burns the food,36.4
7768,Morocco,F,Primary,... if she burns the food,19.5
7769,Morocco,F,Secondary,... if she burns the food,6.0
7770,Morocco,F,Higher,... if she goes out without telling him,6.5
7771,Morocco,F,No education,... if she goes out without telling him,56.35000000000001
7772,Morocco,F,Primary,... if she goes out without telling him,49.6
7773,Morocco,F,Secondary,... if she goes out without telling him,22.6
7774,Morocco,F,Higher,... if she neglects the children,10.6
7775,Morocco,F,No education,... if she neglects the children,56.35000000000001
7776,Morocco,F,Primary,... if she neglects the children,49.3
7777,Morocco,F,Secondary,... if she neglects the children,25.7
7778,Morocco,F,Higher,... if she refuses to have sex with him,9.4
7779,Morocco,F,No education,... if she refuses to have sex with him,56.35000000000001
7780,Morocco,F,Primary,... if she refuses to have sex with him,40.6
7781,Morocco,F,Secondary,... if she refuses to have sex with him,19.3
7848,Morocco,M,Higher,... for at least one specific reason,14.9
7849,Morocco,M,No education,... for at least one specific reason,14.9
7850,Morocco,M,Primary,... for at least one specific reason,14.9
7851,Morocco,M,Secondary,... for at least one specific reason,14.9
7852,Morocco,M,Higher,... if she argues with him,14.9
7853,Morocco,M,No education,... if she argues with him,14.9
7854,Morocco,M,Primary,... if she argues with him,14.9
7855,Morocco,M,Secondary,... if she argues with him,14.9
7856,Morocco,M,Higher,... if she burns the food,14.9
7857,Morocco,M,No education,... if she burns the food,14.9
7858,Morocco,M,Primary,... if she burns the food,14.9
7859,Morocco,M,Secondary,... if she burns the food,14.9
7860,Morocco,M,Higher,... if she goes out without telling him,14.9
7861,Morocco,M,No education,... if she goes out without telling him,14.9
7862,Morocco,M,Primary,... if she goes out without telling him,14.9
7863,Morocco,M,Secondary,... if she goes out without telling him,14.9
7864,Morocco,M,Higher,... if she neglects the children,14.9
7865,Morocco,M,No education,... if she neglects the children,14.9
7866,Morocco,M,Primary,... if she neglects the children,14.9
7867,Morocco,M,Secondary,... if she neglects the children,14.9
7868,Morocco,M,Higher,... if she refuses to have sex with him,14.9
7869,Morocco,M,No education,... if she refuses to have sex with him,14.9
7870,Morocco,M,Primary,... if she refuses to have sex with him,14.9
7871,Morocco,M,Secondary,... if she refuses to have sex with him,14.9
7938,Mozambique,F,Higher,... for at least one specific reason,8.6
7939,Mozambique,F,No education,... for at least one specific reason,14.2
7940,Mozambique,F,Primary,... for at least one specific reason,14.3
7941,Mozambique,F,Secondary,... for at least one specific reason,9.9
7942,Mozambique,F,Higher,... if she argues with him,5.5
7943,Mozambique,F,No education,... if she argues with him,7.9
7944,Mozambique,F,Primary,... if she argues with him,6.4
7945,Mozambique,F,Secondary,... if she argues with him,5.2
7946,Mozambique,F,Higher,... if she burns the food,0.4
7947,Mozambique,F,No education,... if she burns the food,2.5
7948,Mozambique,F,Primary,... if she burns the food,2.5
7949,Mozambique,F,Secondary,... if she burns the food,2.2
7950,Mozambique,F,Higher,... if she goes out without telling him,1.0
7951,Mozambique,F,No education,... if she goes out without telling him,8.7
7952,Mozambique,F,Primary,... if she goes out without telling him,8.1
7953,Mozambique,F,Secondary,... if she goes out without telling him,4.9
7954,Mozambique,F,Higher,... if she neglects the children,1.0
7955,Mozambique,F,No education,... if she neglects the children,3.4
7956,Mozambique,F,Primary,... if she neglects the children,4.8
7957,Mozambique,F,Secondary,... if she neglects the children,4.3
7958,Mozambique,F,Higher,... if she refuses to have sex with him,1.0
7959,Mozambique,F,No education,... if she refuses to have sex with him,5.2
7960,Mozambique,F,Primary,... if she refuses to have sex with him,6.4
7961,Mozambique,F,Secondary,... if she refuses to have sex with him,3.5
8028,Mozambique,M,Higher,... for at least one specific reason,3.9
8029,Mozambique,M,No education,... for at least one specific reason,26.2
8030,Mozambique,M,Primary,... for at least one specific reason,17.7
8031,Mozambique,M,Secondary,... for at least one specific reason,13.2
8032,Mozambique,M,Higher,... if she argues with him,1.7
8033,Mozambique,M,No education,... if she argues with him,14.2
8034,Mozambique,M,Primary,... if she argues with him,9.7
8035,Mozambique,M,Secondary,... if she argues with him,5.8
8036,Mozambique,M,Higher,... if she burns the food,0.0
8037,Mozambique,M,No education,... if she burns the food,10.6
8038,Mozambique,M,Primary,... if she burns the food,6.5
8039,Mozambique,M,Secondary,... if she burns the food,2.8
8040,Mozambique,M,Higher,... if she goes out without telling him,0.9
8041,Mozambique,M,No education,... if she goes out without telling him,10.1
8042,Mozambique,M,Primary,... if she goes out without telling him,8.5
8043,Mozambique,M,Secondary,... if she goes out without telling him,6.3
8044,Mozambique,M,Higher,... if she neglects the children,0.4
8045,Mozambique,M,No education,... if she neglects the children,10.8
8046,Mozambique,M,Primary,... if she neglects the children,8.4
8047,Mozambique,M,Secondary,... if she neglects the children,5.6
8048,Mozambique,M,Higher,... if she refuses to have sex with him,1.3
8049,Mozambique,M,No education,... if she refuses to have sex with him,10.1
8050,Mozambique,M,Primary,... if she refuses to have sex with him,8.1
8051,Mozambique,M,Secondary,... if she refuses to have sex with him,3.8
8118,Myanmar,F,Higher,... for at least one specific reason,33.4
8119,Myanmar,F,No education,... for at least one specific reason,52.1
8120,Myanmar,F,Primary,... for at least one specific reason,54.7
8121,Myanmar,F,Secondary,... for at least one specific reason,51.9
8122,Myanmar,F,Higher,... if she argues with him,5.3
8123,Myanmar,F,No education,... if she argues with him,14.4
8124,Myanmar,F,Primary,... if she argues with him,11.5
8125,Myanmar,F,Secondary,... if she argues with him,8.5
8126,Myanmar,F,Higher,... if she burns the food,3.1
8127,Myanmar,F,No education,... if she burns the food,16.0
8128,Myanmar,F,Primary,... if she burns the food,16.3
8129,Myanmar,F,Secondary,... if she burns the food,10.3
8130,Myanmar,F,Higher,... if she goes out without telling him,8.4
8131,Myanmar,F,No education,... if she goes out without telling him,26.3
8132,Myanmar,F,Primary,... if she goes out without telling him,25.6
8133,Myanmar,F,Secondary,... if she goes out without telling him,19.3
8134,Myanmar,F,Higher,... if she neglects the children,26.4
8135,Myanmar,F,No education,... if she neglects the children,41.8
8136,Myanmar,F,Primary,... if she neglects the children,45.2
8137,Myanmar,F,Secondary,... if she neglects the children,43.0
8138,Myanmar,F,Higher,... if she refuses to have sex with him,4.3
8139,Myanmar,F,No education,... if she refuses to have sex with him,14.2
8140,Myanmar,F,Primary,... if she refuses to have sex with him,12.4
8141,Myanmar,F,Secondary,... if she refuses to have sex with him,8.6
8208,Myanmar,M,Higher,... for at least one specific reason,34.9
8209,Myanmar,M,No education,... for at least one specific reason,42.6
8210,Myanmar,M,Primary,... for at least one specific reason,48.2
8211,Myanmar,M,Secondary,... for at least one specific reason,53.5
8212,Myanmar,M,Higher,... if she argues with him,6.0
8213,Myanmar,M,No education,... if she argues with him,17.8
8214,Myanmar,M,Primary,... if she argues with him,12.6
8215,Myanmar,M,Secondary,... if she argues with him,13.6
8216,Myanmar,M,Higher,... if she burns the food,3.5
8217,Myanmar,M,No education,... if she burns the food,6.8
8218,Myanmar,M,Primary,... if she burns the food,9.8
8219,Myanmar,M,Secondary,... if she burns the food,7.8
8220,Myanmar,M,Higher,... if she goes out without telling him,9.1
8221,Myanmar,M,No education,... if she goes out without telling him,14.8
8222,Myanmar,M,Primary,... if she goes out without telling him,17.8
8223,Myanmar,M,Secondary,... if she goes out without telling him,17.2
8224,Myanmar,M,Higher,... if she neglects the children,32.6
8225,Myanmar,M,No education,... if she neglects the children,29.6
8226,Myanmar,M,Primary,... if she neglects the children,38.7
8227,Myanmar,M,Secondary,... if she neglects the children,44.4
8228,Myanmar,M,Higher,... if she refuses to have sex with him,5.5
